"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
2021-05-15;0,797461544357169;0,78443448545323;0,81059439697819
2021-05-16;0,787823808271573;0,774542014836253;0,801216947768733
2021-05-17;0,763411499633894;0,750002924235702;0,776937227208813
2021-05-18;0,770720777767932;0,756886599647959;0,784678504336594
2021-05-19;0,757958606747569;0,743858976083602;0,772188776193236
2021-05-20;0,759006437616416;0,744492484807752;0,77365855883018
2021-05-21;0,762913536926344;0,747935144454096;0,778038365822765
2021-05-22;0,785322989266403;0,76967738058136;0,801123834390426
2021-05-23;0,781224935029366;0,765177968865581;0,797436111932298
2021-05-24;0,75630237464641;0,740083192127879;0,772694918197192
2021-05-25;0,750857219070641;0,734244036730097;0,767653669040091
2021-05-26;0,771541116092721;0,754205016108643;0,7890714639378
2021-05-27;0,808592942901286;0,790322610602418;0,827069149872676
2021-05-28;0,826565528004302;0,807592631636379;0,845755648612111
2021-05-29;0,850965859628121;0,831251199714349;0,870908360283859
