"Bundesland";"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
"Vorarlberg";2020-06-26;NA;NA;NA
"Vorarlberg";2020-06-27;NA;NA;NA
"Vorarlberg";2020-06-28;NA;NA;NA
"Vorarlberg";2020-06-29;NA;NA;NA
"Vorarlberg";2020-06-30;NA;NA;NA
"Vorarlberg";2020-07-01;NA;NA;NA
"Vorarlberg";2020-07-02;NA;NA;NA
"Vorarlberg";2020-07-03;NA;NA;NA
"Vorarlberg";2020-07-04;NA;NA;NA
"Vorarlberg";2020-07-05;NA;NA;NA
"Vorarlberg";2020-07-06;NA;NA;NA
"Vorarlberg";2020-07-07;NA;NA;NA
"Vorarlberg";2020-07-08;NA;NA;NA
"Vorarlberg";2020-07-09;NA;NA;NA
"Vorarlberg";2020-07-10;NA;NA;NA
"Vorarlberg";2020-07-11;NA;NA;NA
"Vorarlberg";2020-07-12;NA;NA;NA
"Vorarlberg";2020-07-13;NA;NA;NA
"Vorarlberg";2020-07-14;NA;NA;NA
"Vorarlberg";2020-07-15;NA;NA;NA
"Vorarlberg";2020-07-16;NA;NA;NA
"Vorarlberg";2020-07-17;NA;NA;NA
"Vorarlberg";2020-07-18;NA;NA;NA
"Vorarlberg";2020-07-19;NA;NA;NA
"Vorarlberg";2020-07-20;NA;NA;NA
"Vorarlberg";2020-07-21;NA;NA;NA
"Vorarlberg";2020-07-22;2,09676229545555;1,19848081914477;3,24214738194059
"Vorarlberg";2020-07-23;2,0449515086026;1,19125961258269;3,12552765500883
"Vorarlberg";2020-07-24;2,07991912925503;1,27046863893002;3,0856487962433
"Vorarlberg";2020-07-25;2,46071950112969;1,63513023804008;3,45235276418022
"Vorarlberg";2020-07-26;2,01146184574114;1,33660178867412;2,8220509733025
"Vorarlberg";2020-07-27;1,95590262587634;1,34635337080827;2,67747968014131
"Vorarlberg";2020-07-28;1,59544314571118;1,09128193060399;2,19383531208022
"Vorarlberg";2020-07-29;1,56157940808395;1,0937110194218;2,11145174434985
"Vorarlberg";2020-07-30;1,3927329120259;0,975453009375404;1,88315004750143
"Vorarlberg";2020-07-31;1,37577746345916;0,978312267212963;1,83994251740823
"Vorarlberg";2020-08-01;1,27284530924989;0,905117443320157;1,70228271997132
"Vorarlberg";2020-08-02;1,22431196752416;0,874666419291771;1,63183289442298
"Vorarlberg";2020-08-03;1,16254191829726;0,830536990510619;1,54950224595075
"Vorarlberg";2020-08-04;0,977134741539582;0,680610149769596;1,32643506463087
"Vorarlberg";2020-08-05;1,04169500847177;0,737165386534407;1,3980541048941
"Vorarlberg";2020-08-06;1,03527602346949;0,732622930708198;1,38943921449075
"Vorarlberg";2020-08-07;0,841806598799164;0,57196674212006;1,16296573855589
"Vorarlberg";2020-08-08;0,880727997607358;0,602417298384842;1,21105674412951
"Vorarlberg";2020-08-09;0,989542711880011;0,689252755740631;1,34327856250355
"Vorarlberg";2020-08-10;1,06994204111519;0,753337937185608;1,44121697514891
"Vorarlberg";2020-08-11;0,961477857100559;0,661837116397786;1,31618895093979
"Vorarlberg";2020-08-12;1,14229914057972;0,812286355706198;1,52769238643215
"Vorarlberg";2020-08-13;1,36901563143333;1,00590119255337;1,78722234332559
"Vorarlberg";2020-08-14;1,46085667957011;1,09103764221463;1,88381911454747
"Vorarlberg";2020-08-15;1,36718267119276;1,02107741225773;1,76302363201633
"Vorarlberg";2020-08-16;1,41572081606841;1,07501617047432;1,80260586176113
"Vorarlberg";2020-08-17;1,35661219250578;1,03523802084605;1,7207653731279
"Vorarlberg";2020-08-18;1,2179445128555;0,924836331570101;1,5507816889139
"Vorarlberg";2020-08-19;1,36468074991409;1,06180308017582;1,70498472420604
"Vorarlberg";2020-08-20;1,32212487422556;1,03259049583503;1,64689812409816
"Vorarlberg";2020-08-21;1,24131440944637;0,969476852395045;1,5462369797185
"Vorarlberg";2020-08-22;1,10652798952045;0,857543993224268;1,38676334480289
"Vorarlberg";2020-08-23;1,07865392476564;0,837616978922565;1,34970746771082
"Vorarlberg";2020-08-24;1,12896781899831;0,884930551608503;1,40227212284835
"Vorarlberg";2020-08-25;1,04395867009924;0,812262158425999;1,30428569856629
"Vorarlberg";2020-08-26;0,997233315785706;0,772842122290792;1,24978908951702
"Vorarlberg";2020-08-27;0,975589033624554;0,75452048792885;1,2246278800226
"Vorarlberg";2020-08-28;0,991737407206154;0,768582868630389;1,24290130661709
"Vorarlberg";2020-08-29;0,921957659128634;0,706859650662051;1,16519167999392
"Vorarlberg";2020-08-30;1,02219909333552;0,793777593312064;1,27906617505882
"Vorarlberg";2020-08-31;1,16707709410435;0,921038991619187;1,44179996325395
"Vorarlberg";2020-09-01;1,05082457324727;0,819169306917907;1,31088738378366
"Vorarlberg";2020-09-02;1,049879946988;0,819964948970957;1,30777761535997
"Vorarlberg";2020-09-03;1,22705751704651;0,978749131547885;1,50301380967828
"Vorarlberg";2020-09-04;1,4255771917212;1,15990650154719;1,71823318859055
"Vorarlberg";2020-09-05;1,41925951773367;1,16081367500895;1,70329264037817
"Vorarlberg";2020-09-06;1,45766402815819;1,20449599102721;1,73462124426964
"Vorarlberg";2020-09-07;1,61928104469463;1,36216895443472;1,89829195103926
"Vorarlberg";2020-09-08;1,58113350694039;1,33900265526495;1,84309032525017
"Vorarlberg";2020-09-09;1,63489509218826;1,4009931084556;1,88658850713242
"Vorarlberg";2020-09-10;1,81070959631036;1,57727104353886;2,06002265924902
"Vorarlberg";2020-09-11;2,1409606070166;1,90201550770928;2,39383914612635
"Vorarlberg";2020-09-12;1,81390652242202;1,61146278164798;2,02815522460199
"Vorarlberg";2020-09-13;1,63376237724282;1,4566587592912;1,82087934381503
"Vorarlberg";2020-09-14;1,62642219961061;1,46138901293384;1,80015684037932
"Vorarlberg";2020-09-15;1,49248249451084;1,34387219497104;1,64877395016725
"Vorarlberg";2020-09-16;1,46879856819477;1,32904728116831;1,61543564273336
"Vorarlberg";2020-09-17;1,38125398742522;1,25214769907584;1,51660387524925
"Vorarlberg";2020-09-18;1,36667702672919;1,24357232691913;1,49550847916634
"Vorarlberg";2020-09-19;1,33109321914751;1,21418498677563;1,45329791487379
"Vorarlberg";2020-09-20;1,26225230375731;1,15240014691756;1,3770338157114
"Vorarlberg";2020-09-21;1,21695968300189;1,1124094837272;1,32613831764892
"Vorarlberg";2020-09-22;1,13056864889651;1,03247276310082;1,2330525000005
"Vorarlberg";2020-09-23;1,05198211637458;0,959302073332241;1,14887457540906
"Vorarlberg";2020-09-24;0,903744800901181;0,819074119323579;0,992520215474378
"Vorarlberg";2020-09-25;0,947634270154738;0,861050708259099;1,0383062487438
"Vorarlberg";2020-09-26;0,94713251150151;0,860207405749891;1,03818143769767
"Vorarlberg";2020-09-27;0,881585391732538;0,797297666193197;0,9700473471343
"Vorarlberg";2020-09-28;0,92708596694051;0,839819276432089;1,01860417899692
"Vorarlberg";2020-09-29;0,868094367812765;0,782886839709751;0,957639953986031
"Vorarlberg";2020-09-30;0,856249792331525;0,770650389831915;0,94629215152983
"Vorarlberg";2020-10-01;0,915397809443938;0,825547226989227;1,00982283564807
"Vorarlberg";2020-10-02;0,965596363562008;0,872013345152216;1,06388065826395
"Vorarlberg";2020-10-03;0,986752395427256;0,891238543455208;1,08705821136497
"Vorarlberg";2020-10-04;1,01524473597728;0,917821139357065;1,11751174685021
"Vorarlberg";2020-10-05;1,04699300478316;0,947852424196401;1,15099381867936
"Vorarlberg";2020-10-06;1,07663543246487;0,976235391653875;1,18187900826049
"Vorarlberg";2020-10-07;1,11129229486222;1,00975560689436;1,21762347593008
"Vorarlberg";2020-10-08;1,12725499928947;1,02582594689269;1,23339713465556
"Vorarlberg";2020-10-09;1,18941819351314;1,08631929848987;1,29712402177155
"Vorarlberg";2020-10-10;1,26894227563786;1,16396775635517;1,37838416175639
"Vorarlberg";2020-10-11;1,29010969504071;1,18644836372587;1,39805045623696
"Vorarlberg";2020-10-12;1,3071454281425;1,20545907523474;1,41289053718792
"Vorarlberg";2020-10-13;1,23429791999158;1,13835558794528;1,3340665409204
"Vorarlberg";2020-10-14;1,23591364830888;1,14250337226248;1,33294206682386
"Vorarlberg";2020-10-15;1,32795590531335;1,23348528791119;1,42586273511207
"Vorarlberg";2020-10-16;1,35558578186363;1,26275084068747;1,45166681735017
"Vorarlberg";2020-10-17;1,39209906028978;1,30096560954149;1,48627385205028
"Vorarlberg";2020-10-18;1,42455022294119;1,33557624301256;1,51635264145488
"Vorarlberg";2020-10-19;1,36440269950354;1,28068283630676;1,45073571547247
"Vorarlberg";2020-10-20;1,29505507247126;1,21659880275873;1,37592814671516
"Vorarlberg";2020-10-21;1,3612294204542;1,28348249211208;1,441230214866
"Vorarlberg";2020-10-22;1,39079142312457;1,31481039090581;1,46887663508015
"Vorarlberg";2020-10-23;1,4887072457218;1,41285193132026;1,56651812617344
"Vorarlberg";2020-10-24;1,53570106994202;1,46177582542311;1,61142418730854
"Vorarlberg";2020-10-25;1,43122906379615;1,36317915635086;1,50091312923222
"Vorarlberg";2020-10-26;1,42766227842292;1,36276545755268;1,49404744382437
"Vorarlberg";2020-10-27;1,43376095465076;1,37149863858433;1,49738598211135
"Vorarlberg";2020-10-28;1,33655571514764;1,27897000491001;1,39539167498513
"Vorarlberg";2020-10-29;1,38541617426203;1,32900422143023;1,442984214701
"Vorarlberg";2020-10-30;1,45732357047525;1,40157356121921;1,51414563391248
"Vorarlberg";2020-10-31;1,42531151001363;1,37237066293966;1,47924024766031
"Vorarlberg";2020-11-01;1,45886230422415;1,40750098828843;1,51113116241961
"Vorarlberg";2020-11-02;1,43727967971198;1,38846449792725;1,48692643985696
"Vorarlberg";2020-11-03;1,41988963145452;1,37343845892471;1,46710252885105
"Vorarlberg";2020-11-04;1,42690823675902;1,38227948348872;1,4722361494678
"Vorarlberg";2020-11-05;1,35374915452296;1,31207690048457;1,39606378551343
"Vorarlberg";2020-11-06;1,32646623703649;1,28680435276048;1,36672171689711
"Vorarlberg";2020-11-07;1,32598609267991;1,28772189624258;1,36480269367663
"Vorarlberg";2020-11-08;1,28975932403543;1,25327775391939;1,32675698235641
"Vorarlberg";2020-11-09;1,24758900140999;1,21283194753121;1,2828302348353
"Vorarlberg";2020-11-10;1,26652711066288;1,23249330408984;1,30101798656109
"Vorarlberg";2020-11-11;1,20426297394609;1,17197554618271;1,23698302285978
"Vorarlberg";2020-11-12;1,22869707231894;1,19687928420342;1,26092644283848
"Vorarlberg";2020-11-13;1,18903537217865;1,15846670836107;1,21999657145676
"Vorarlberg";2020-11-14;1,13208125985086;1,1029060062776;1,16163207930551
"Vorarlberg";2020-11-15;1,08361402187422;1,05559259517699;1,11199740772984
"Vorarlberg";2020-11-16;1,02933031349121;1,00239456490091;1,05661820966047
"Vorarlberg";2020-11-17;0,975106090009142;0,949113910598158;1,00144449703116
"Vorarlberg";2020-11-18;0,984868619985365;0,958819120698183;1,01126239269262
"Vorarlberg";2020-11-19;0,956739123248071;0,931056578719159;0,982766217543591
"Vorarlberg";2020-11-20;0,945580204569732;0,919981180859324;0,971525620319317
"Vorarlberg";2020-11-21;0,946745146745884;0,921013064724419;0,97282681936411
"Vorarlberg";2020-11-22;0,900541089061129;0,875308425134882;0,926127302180834
"Vorarlberg";2020-11-23;0,830023135137714;0,80561371843822;0,854791768624019
"Vorarlberg";2020-11-24;0,811922865158501;0,787467635005062;0,836746832723421
"Vorarlberg";2020-11-25;0,742300027052772;0,718502223417338;0,766480135151423
"Vorarlberg";2020-11-26;0,753124516021742;0,728575792125323;0,77807431367668
"Vorarlberg";2020-11-27;0,760909571749341;0,735538263311735;0,786705060579582
"Vorarlberg";2020-11-28;0,770779849272318;0,744489700944533;0,79751980057492
"Vorarlberg";2020-11-29;0,76453953322117;0,737592118656811;0,791963655308203
"Vorarlberg";2020-11-30;0,746351813097931;0,718960390361136;0,774248158091641
"Vorarlberg";2020-12-01;0,708884666528189;0,681404501939341;0,73690045372371
"Vorarlberg";2020-12-02;0,702796285616646;0,674552612276467;0,731611074386378
"Vorarlberg";2020-12-03;0,687728051489795;0,658815427398612;0,717252857567727
"Vorarlberg";2020-12-04;0,690717874219269;0,660663134835034;0,72143174888275
"Vorarlberg";2020-12-05;0,795620366923581;0,762093839672255;0,829858460354437
"Vorarlberg";2020-12-06;0,890758391092848;0,854045250812595;0,928233298450859
"Vorarlberg";2020-12-07;0,925469958471259;0,887111344728241;0,964629058798236
"Vorarlberg";2020-12-08;0,85520400559079;0,817758155353133;0,893476365286799
"Vorarlberg";2020-12-09;0,830688960901278;0,793272994715332;0,868955017767087
"Vorarlberg";2020-12-10;0,83420465312689;0,796097424596522;0,873190244976437
"Vorarlberg";2020-12-11;0,866884681032296;0,827317193267793;0,907363422523162
"Vorarlberg";2020-12-12;0,927409337044788;0,885736911745543;0,970026240321366
"Vorarlberg";2020-12-13;0,973479263789058;0,930171843985554;1,01775823133996
"Vorarlberg";2020-12-14;0,928040806905481;0,885400353917751;0,971669967459772
"Vorarlberg";2020-12-15;0,931651733451276;0,888629596796459;0,97567657535944
"Vorarlberg";2020-12-16;0,943755249759703;0,900137439720043;0,988390525904327
"Vorarlberg";2020-12-17;0,923509295211909;0,880062858484319;0,967987787907491
"Vorarlberg";2020-12-18;0,859684850151177;0,817468520530008;0,90294907597777
"Vorarlberg";2020-12-19;0,842083170237999;0,799849690448335;0,885387896540219
"Vorarlberg";2020-12-20;0,835647392893783;0,792950911533108;0,879447704367454
"Vorarlberg";2020-12-21;0,854205643608315;0,810272741606735;0,89928203997914
"Vorarlberg";2020-12-22;0,869517450166829;0,824385957926696;0,915834721194623
"Vorarlberg";2020-12-23;0,941907772308353;0,894109864780667;0,990932759051868
"Vorarlberg";2020-12-24;0,930146227528583;0,882038426172066;0,979513421945353
"Vorarlberg";2020-12-25;0,897596528609664;0,849893061487166;0,946584157380371
"Vorarlberg";2020-12-26;0,864288305910937;0,817033702511583;0,912852615087164
"Vorarlberg";2020-12-27;0,918481527877059;0,869150829658998;0,969154655422061
"Vorarlberg";2020-12-28;0,906256715461091;0,856668375751699;0,957220558771125
"Vorarlberg";2020-12-29;1,00123126491392;0,948489457179021;1,05537999926873
"Vorarlberg";2020-12-30;1,04463732539338;0,990377839906052;1,10032345833696
"Vorarlberg";2020-12-31;1,02921557000567;0,975314284575837;1,08454614158623
"Vorarlberg";2021-01-01;1,00356935249228;0,950470699478796;1,05809088349165
"Vorarlberg";2021-01-02;0,970263445868124;0,918171411328446;1,02377249955565
"Vorarlberg";2021-01-03;1,05008649827746;0,995851758181303;1,10573897398543
"Vorarlberg";2021-01-04;1,07681046802096;1,02194286605467;1,13309256837148
"Vorarlberg";2021-01-05;0,993474032591702;0,941044837551908;1,04730445095459
"Vorarlberg";2021-01-06;1,06337376442374;1,00930172862901;1,1188368603906
"Vorarlberg";2021-01-07;1,07294554011026;1,01884576994176;1,12842507118397
"Vorarlberg";2021-01-08;1,11548253276199;1,06063506051527;1,171693209577
"Vorarlberg";2021-01-09;1,09624242377192;1,04235813509854;1,1514655404159
"Vorarlberg";2021-01-10;1,06737945205742;1,01476291846839;1,12130717168613
"Vorarlberg";2021-01-11;0,956477509197862;0,907164109556489;1,0070776761861
"Vorarlberg";2021-01-12;0,884869959739756;0,837631212584089;0,933386239276903
"Vorarlberg";2021-01-13;0,920911467111677;0,872489173712485;0,97062304009689
"Vorarlberg";2021-01-14;0,92645844497405;0,877475868625567;0,976752606784452
"Vorarlberg";2021-01-15;0,980256756970701;0,929395506798954;1,03245384172081
"Vorarlberg";2021-01-16;0,927606965336251;0,87782401955413;0,978743589060261
"Vorarlberg";2021-01-17;0,886506834362036;0,837552313356794;0,936832144360056
"Vorarlberg";2021-01-18;0,874700469673543;0,825641864907193;0,925154904134864
"Vorarlberg";2021-01-19;0,831863233941332;0,783467628125734;0,881688695083792
"Vorarlberg";2021-01-20;0,846576865549361;0,796991693201171;0,897637262759742
"Vorarlberg";2021-01-21;0,847144993762052;0,796673145571592;0,899145072257013
"Vorarlberg";2021-01-22;0,869312769916607;0,817250956107174;0,92295940595643
"Vorarlberg";2021-01-23;0,874768624339655;0,821644935222517;0,929532869243162
"Vorarlberg";2021-01-24;0,887997567530763;0,833618086568723;0,944070922785886
"Vorarlberg";2021-01-25;0,902383579967048;0,846763600430107;0,959747707528537
"Vorarlberg";2021-01-26;0,869577981415019;0,814288035622966;0,926658272749571
"Vorarlberg";2021-01-27;0,882559065051103;0,826110817892285;0,940846371106872
"Vorarlberg";2021-01-28;0,885453392094296;0,828133644359046;0,944663989379716
"Vorarlberg";2021-01-29;0,89684763857404;0,83836733660625;0,95727160637571
"Vorarlberg";2021-01-30;0,911190006539916;0,851471403101781;0,972903903684668
"Vorarlberg";2021-01-31;0,898589068430174;0,838595096274663;0,960626324583374
"Vorarlberg";2021-02-01;0,890774329794087;0,830368309163359;0,953271117025181
"Vorarlberg";2021-02-02;0,893118278323777;0,83191660872682;0,956461321540567
"Vorarlberg";2021-02-03;0,910813722523531;0,848243661938672;0,975578696456577
"Vorarlberg";2021-02-04;0,899225846800927;0,83634169180844;0,964357029706656
"Vorarlberg";2021-02-05;0,929819158202232;0,865129879971048;0,996807648567585
"Vorarlberg";2021-02-06;0,923158695756714;0,858050300880954;0,990614172639435
"Vorarlberg";2021-02-07;0,926684032649998;0,860848068548261;0,994911346854494
"Vorarlberg";2021-02-08;0,930421853112358;0,863873829467597;0,999404032102179
"Vorarlberg";2021-02-09;0,941110090793236;0,87361434527244;1,01108163112667
"Vorarlberg";2021-02-10;0,912064526183036;0,845128833219279;0,981514845467675
"Vorarlberg";2021-02-11;0,891145885582643;0,824446795577452;0,960402428455573
"Vorarlberg";2021-02-12;0,887730256773489;0,820482637685272;0,957588814985622
"Vorarlberg";2021-02-13;0,931831645876312;0,862087371876379;1,00425013467491
"Vorarlberg";2021-02-14;0,955298682510948;0,883903975486112;1,02942666939002
"Vorarlberg";2021-02-15;0,881749041433207;0,812654165402842;0,953622790096687
"Vorarlberg";2021-02-16;0,882180226227266;0,812423327281707;0,954769185204696
"Vorarlberg";2021-02-17;0,877327390228593;0,806954001160813;0,950600810304922
"Vorarlberg";2021-02-18;0,857112868964226;0,786654371564327;0,930550117940149
"Vorarlberg";2021-02-19;0,879999233288228;0,807529136425319;0,955538882359543
"Vorarlberg";2021-02-20;0,892170208716141;0,818094609231735;0,969410256829881
"Vorarlberg";2021-02-21;0,873189659501171;0,798898581233193;0,950736355942601
"Vorarlberg";2021-02-22;0,845171077865622;0,771092656948968;0,922598393224078
"Vorarlberg";2021-02-23;0,888664403454249;0,811480463968268;0,969304510270747
"Vorarlberg";2021-02-24;0,925971983002025;0,845948166156386;1,00956046987091
"Vorarlberg";2021-02-25;0,969010243820066;0,886086511485179;1,05559002936301
"Vorarlberg";2021-02-26;0,942324319010848;0,859898812659884;1,02846812310447
"Vorarlberg";2021-02-27;0,952803710885555;0,869376612287303;1,03999830541103
"Vorarlberg";2021-02-28;1,01461906869389;0,927960921377704;1,10509016141969
"Vorarlberg";2021-03-01;0,99457559473323;0,908537454303804;1,08445030198507
"Vorarlberg";2021-03-02;1,00098559323347;0,914564788384507;1,09125202923123
"Vorarlberg";2021-03-03;1,0507118104683;0,962081398256955;1,14319153132307
"Vorarlberg";2021-03-04;1,10342507614319;1,01271861766664;1,19796630283242
"Vorarlberg";2021-03-05;1,11175556868801;1,021253569297;1,20604485692363
"Vorarlberg";2021-03-06;1,11003459541724;1,02045762000523;1,20332619588222
"Vorarlberg";2021-03-07;1,07195133451783;0,984919085465671;1,16261568083408
"Vorarlberg";2021-03-08;1,03164080478497;0,947138225276527;1,11970255941289
"Vorarlberg";2021-03-09;1,05424036832532;0,969385702084209;1,14260435129973
"Vorarlberg";2021-03-10;1,00574777964733;0,923366119944757;1,09159928317268
"Vorarlberg";2021-03-11;1,00950594993685;0,927255110162694;1,09520195216297
"Vorarlberg";2021-03-12;0,991291966813946;0,909949265548619;1,07606714196539
"Vorarlberg";2021-03-13;0,988727362057786;0,907522434505635;1,07336215271862
"Vorarlberg";2021-03-14;0,97198771354449;0,891432425277284;1,05597769377369
"Vorarlberg";2021-03-15;0,935676254780207;0,856524497550591;1,01827588929478
"Vorarlberg";2021-03-16;0,916270817219357;0,837630235291893;0,998389248699728
"Vorarlberg";2021-03-17;0,892122008618597;0,814008174757139;0,973763395947425
"Vorarlberg";2021-03-18;0,902301624676707;0,822972161636275;0,985228932679306
"Vorarlberg";2021-03-19;0,94417200504912;0,86208461223902;1,02993899824346
"Vorarlberg";2021-03-20;0,966756961586541;0,882874500677562;1,05439160155439
"Vorarlberg";2021-03-21;1,00445483323218;0,918330016950766;1,09438459129264
"Vorarlberg";2021-03-22;1,02764715266885;0,940214812832848;1,11891099315275
"Vorarlberg";2021-03-23;1,0541217221119;0,965538154496965;1,14653744562011
"Vorarlberg";2021-03-24;1,14635506461256;1,05416546136324;1,24235391882877
"Vorarlberg";2021-03-25;1,18994002559544;1,0967708460135;1,2868531271217
"Vorarlberg";2021-03-26;1,28564624498485;1,19012710951902;1,38479992635112
"Vorarlberg";2021-03-27;1,27023493673052;1,17734439407873;1,36660230506697
"Vorarlberg";2021-03-28;1,27977100994224;1,18891083126316;1,37392920288849
"Vorarlberg";2021-03-29;1,2577758181206;1,17015757604333;1,34851236883452
"Vorarlberg";2021-03-30;1,22887433690673;1,14461230324881;1,31608649940518
"Vorarlberg";2021-03-31;1,23481947471815;1,15247429313729;1,3199657632345
"Vorarlberg";2021-04-01;1,21734500942043;1,13756127239172;1,2997944482442
"Vorarlberg";2021-04-02;1,2601922425792;1,18086764360908;1,34205891473234
"Vorarlberg";2021-04-03;1,22617216482823;1,14982425852376;1,30493941604454
"Vorarlberg";2021-04-04;1,12207324292882;1,05084315666646;1,1956060207443
"Vorarlberg";2021-04-05;1,05374755218252;0,986093438775653;1,12361448267247
"Vorarlberg";2021-04-06;1,05205034865746;0,985300928411581;1,12095642477775
"Vorarlberg";2021-04-07;1,07077009119937;1,00396123539167;1,13970050921743
"Vorarlberg";2021-04-08;1,06680901653134;1,00058720462185;1,1351226629389
"Vorarlberg";2021-04-09;1,10081724325815;1,03399843640457;1,16969849939527
"Vorarlberg";2021-04-10;1,10890717091408;1,04240181026624;1,17744000602177
"Vorarlberg";2021-04-11;1,09888204368169;1,03335052931633;1,16639969913169
"Vorarlberg";2021-04-12;1,09785998000537;1,033055715196;1,16460774278101
"Vorarlberg";2021-04-13;1,08351227069546;1,01981817912589;1,1491084631472
"Vorarlberg";2021-04-14;1,10328483470631;1,03963682518562;1,16879709477173
"Vorarlberg";2021-04-15;1,06841952488693;1,00642771508261;1,13223785275318
"Vorarlberg";2021-04-16;1,05723760406944;0,996138548208688;1,12012950008866
"Vorarlberg";2021-04-17;1,08110848296925;1,01978183482694;1,14420049592304
"Vorarlberg";2021-04-18;1,16367700450167;1,1005003506846;1,22859201412614
"Vorarlberg";2021-04-19;1,11982600698786;1,05857582420417;1,1827744850814
"Vorarlberg";2021-04-20;1,0987807656769;1,03891749468366;1,16029718040757
"Vorarlberg";2021-04-21;1,09637189312632;1,03730681372895;1,15704935432233
"Vorarlberg";2021-04-22;1,13515729766586;1,07570771364051;1,19618329061051
"Vorarlberg";2021-04-23;1,1409820016142;1,0820941058231;1,20140815952734
"Vorarlberg";2021-04-24;1,17469992263621;1,11574542459637;1,23515081163153
"Vorarlberg";2021-04-25;1,15907515337211;1,1014380148223;1,21816149235293
"Vorarlberg";2021-04-26;1,1254894220953;1,06964961502314;1,18272996536351
"Vorarlberg";2021-04-27;1,12078588392057;1,06592176615398;1,17700742730478
"Vorarlberg";2021-04-28;1,11879691580903;1,06474215356346;1,17417126004361
"Vorarlberg";2021-04-29;1,1438259406392;1,08987301116933;1,19906396132198
"Vorarlberg";2021-04-30;1,16196313976468;1,10832066125471;1,21685548978051
"Vorarlberg";2021-05-01;1,10473960191301;1,0532452110721;1,15744570530831
"Vorarlberg";2021-05-02;1,06984022267246;1,01988675039205;1,12097121961336
"Vorarlberg";2021-05-03;1,03963438416591;0,990937273519193;1,08948313382122
"Vorarlberg";2021-05-04;0,999965342203957;0,952575457622686;1,04848945352594
"Vorarlberg";2021-05-05;0,943635246538823;0,897788961792522;0,990607131313375
"Vorarlberg";2021-05-06;0,939620148172786;0,893826310019334;0,986541899414911
"Vorarlberg";2021-05-07;0,935110297656677;0,889219221102139;0,982139743790415
"Vorarlberg";2021-05-08;0,908920834631;0,863395532779293;0,955599312065842
"Vorarlberg";2021-05-09;0,89015380453415;0,844734853915292;0,936745313744938
"Vorarlberg";2021-05-10;0,849653025305738;0,804830240999776;0,895673292198446
"Vorarlberg";2021-05-11;0,84662270680205;0,801272100943624;0,893204067727632
"Vorarlberg";2021-05-12;0,814256480774943;0,769073042728436;0,860711443459294
"Vorarlberg";2021-05-13;0,801838405365226;0,756159101618617;0,84883843277441
"Vorarlberg";2021-05-14;0,802144728426024;0,755478066768149;0,850190163500077
"Vorarlberg";2021-05-15;0,820095700096444;0,771820364351256;0,869814723820922
"Vorarlberg";2021-05-16;0,81376081075188;0,764581127914167;0,864451673188278
"Vorarlberg";2021-05-17;0,799436317524433;0,749608122844111;0,850845162746288
"Vorarlberg";2021-05-18;0,809106587584667;0,757825778022283;0,862042447162944
"Vorarlberg";2021-05-19;0,76796677125161;0,716874259348616;0,820793060567766
"Vorarlberg";2021-05-20;0,731240008510406;0,680169456920406;0,7841330089706
"Vorarlberg";2021-05-21;0,743480527533834;0,690518347588112;0,798371804401521
"Vorarlberg";2021-05-22;0,78947976774171;0,733202963178992;0,847807832380598
"Vorarlberg";2021-05-23;0,809819982558289;0,751137197041957;0,870678498892055
"Vorarlberg";2021-05-24;0,780041676773096;0,720951716560152;0,841425848900786
"Vorarlberg";2021-05-25;0,826225998305473;0,763827145580425;0,891039898888336
"Vorarlberg";2021-05-26;0,832171924263575;0,768049968086874;0,89882797343767
"Vorarlberg";2021-05-27;0,884978732497921;0,817371084606787;0,955234452890366
"Vorarlberg";2021-05-28;0,880588549724283;0,811919558621525;0,952005327259178
"Vorarlberg";2021-05-29;0,88028093735313;0,81055838360859;0,95283906479053
"Vorarlberg";2021-05-30;0,946339253286246;0,87295632547323;1,02264147421078
"Vorarlberg";2021-05-31;0,945990590900281;0,871801185121217;1,02316629780026
"Wien";2020-03-12;1,94326382096752;1,49976999111301;2,44332752372234
"Wien";2020-03-13;2,0016494654793;1,58718353831527;2,46346930867704
"Wien";2020-03-14;1,91521951896202;1,54201528689164;2,3282603862007
"Wien";2020-03-15;2,12012028182295;1,75634386482589;2,51762545901165
"Wien";2020-03-16;2,03020213836896;1,70334651008804;2,38532089396259
"Wien";2020-03-17;2,3431353240872;2,02015214209687;2,68971911390192
"Wien";2020-03-18;2,4472015156555;2,14736149541073;2,76635135827627
"Wien";2020-03-19;2,27689469008172;2,01753552028995;2,5517091360884
"Wien";2020-03-20;2,24510655697508;2,01377020696092;2,48883948462949
"Wien";2020-03-21;1,92619441013744;1,73337517614396;2,12903584181762
"Wien";2020-03-22;1,94371510272234;1,76690589571264;2,12883445166434
"Wien";2020-03-23;2,04374208571841;1,87693104576457;2,21755306955852
"Wien";2020-03-24;2,00541056700037;1,85372679895024;2,1629742700127
"Wien";2020-03-25;1,85543239297938;1,72172264828543;1,99407117257554
"Wien";2020-03-26;1,96693445485483;1,83995654311704;2,09808913234749
"Wien";2020-03-27;1,86926347292112;1,755187965368;1,98687968257995
"Wien";2020-03-28;1,61877649242067;1,52085107905634;1,71971393051489
"Wien";2020-03-29;1,40196882748004;1,3169943536178;1,48956220609283
"Wien";2020-03-30;1,43733744276481;1,35573409893309;1,52129189856904
"Wien";2020-03-31;1,38231247154707;1,30582461373878;1,46094653286253
"Wien";2020-04-01;1,33951023080191;1,26723574096243;1,41376081096867
